Timestamp,Latitude,Longitude,Flow_Sensor_1_Lmin,Flow_Sensor_2_Lmin,Flow_Rate,Temperature_C,Pressure_bar,Gas_Sensor_MQ6_ppm,Leak_Status
2026-04-08 15:01:26,28.615305,77.210405,492.0,498.59,495.29,25.33,10.01,5.75,0
2026-04-08 15:01:27,28.61531,77.21041,504.31,495.0,499.65,25.22,9.95,4.52,0
2026-04-08 15:01:28,28.615315,77.210415,500.03,506.16,503.09,25.09,9.95,5.56,0
2026-04-08 15:01:29,28.61532,77.21042,493.03,491.14,492.08,24.83,9.93,4.52,0
2026-04-08 15:01:30,28.615325,77.210425,499.52,496.79,498.15,24.57,9.98,4.74,0
2026-04-08 15:01:31,28.61533,77.21043,506.98,492.99,499.99,24.58,10.07,5.17,0
2026-04-08 15:01:32,28.615335,77.210435,506.14,494.94,500.54,24.89,9.95,5.09,0
2026-04-08 15:01:33,28.61534,77.21044,494.74,505.98,500.36,25.19,9.96,5.73,0
2026-04-08 15:01:34,28.615345,77.210445,502.99,499.04,501.02,24.85,9.97,5.32,0
2026-04-08 15:01:35,28.61535,77.21045,506.43,496.99,501.71,25.13,10.07,5.38,0
2026-04-08 15:01:36,28.615355,77.210455,497.4,493.75,495.57,24.53,9.94,5.94,0
2026-04-08 15:01:37,28.61536,77.21046,503.96,503.42,503.69,25.06,10.03,5.56,0
2026-04-08 15:01:38,28.615365,77.210465,500.66,490.12,495.39,24.91,9.99,4.53,0
2026-04-08 15:01:39,28.61537,77.21047,508.54,508.48,508.51,25.0,9.92,4.09,0
2026-04-08 15:01:40,28.615375,77.210475,509.15,493.55,501.35,24.81,10.01,5.6,0
2026-04-08 15:01:41,28.61538,77.21048,492.44,492.64,492.54,25.13,10.04,4.99,0
2026-04-08 15:01:42,28.615385,77.210485,490.07,499.04,494.56,25.42,10.04,5.07,0
2026-04-08 15:01:43,28.61539,77.21049,498.72,504.24,501.48,25.17,9.97,5.82,0
2026-04-08 15:01:44,28.615395,77.210495,498.8,491.55,495.17,25.44,10.09,4.25,0
2026-04-08 15:01:45,28.6154,77.2105,508.3,490.43,499.36,24.93,10.01,4.31,1
2026-04-08 15:01:46,28.615405,77.210505,494.14,497.94,496.04,24.66,10.02,6.71,1
2026-04-08 15:01:47,28.61541,77.21051,498.17,491.67,494.92,24.78,9.9,5.69,1
2026-04-08 15:01:48,28.615415,77.210515,509.44,489.53,499.48,25.57,10.02,8.0,1
2026-04-08 15:01:49,28.61542,77.21052,492.72,489.6,491.16,25.21,9.96,7.82,1
2026-04-08 15:01:50,28.615425,77.210525,497.2,501.43,499.31,25.59,9.95,8.94,1
2026-04-08 15:01:51,28.61543,77.21053,490.12,489.17,489.65,25.04,9.87,9.6,1
2026-04-08 15:01:52,28.615435,77.210535,499.42,501.62,500.52,25.13,9.82,10.65,1
2026-04-08 15:01:53,28.61544,77.21054,490.38,498.03,494.21,24.76,9.82,11.19,1
2026-04-08 15:01:54,28.615445,77.210545,506.52,491.12,498.82,25.52,9.95,12.05,1
2026-04-08 15:01:55,28.61545,77.21055,491.93,501.47,496.7,25.79,9.86,13.1,1
2026-04-08 15:01:56,28.615455,77.210555,507.1,503.35,505.23,25.34,9.91,13.79,1
2026-04-08 15:01:57,28.61546,77.21056,502.48,494.07,498.28,25.19,9.79,13.43,1
2026-04-08 15:01:58,28.615465,77.210565,499.53,488.66,494.1,25.73,9.88,14.55,1
2026-04-08 15:01:59,28.61547,77.21057,502.83,485.57,494.2,25.91,9.71,14.6,1
2026-04-08 15:02:00,28.615475,77.210575,507.79,482.47,495.13,25.08,9.8,15.38,1
2026-04-08 15:02:01,28.61548,77.21058,496.35,494.26,495.3,25.58,9.84,17.53,1
2026-04-08 15:02:02,28.615485,77.210585,492.93,495.96,494.45,25.96,9.66,16.87,1
2026-04-08 15:02:03,28.61549,77.21059,494.02,493.15,493.59,25.6,9.7,18.14,1
2026-04-08 15:02:04,28.615495,77.210595,506.82,486.73,496.78,25.45,9.74,18.54,1
2026-04-08 15:02:05,28.6155,77.2106,496.22,494.61,495.42,25.88,9.68,19.54,1
2026-04-08 15:02:06,28.615505,77.210605,495.7,492.13,493.91,25.62,9.76,20.48,1
2026-04-08 15:02:07,28.61551,77.21061,489.86,479.27,484.57,26.14,9.75,22.13,1
2026-04-08 15:02:08,28.615515,77.210615,498.76,488.39,493.58,26.09,9.65,23.03,1
2026-04-08 15:02:09,28.61552,77.21062,495.67,491.87,493.77,25.66,9.72,22.09,1
2026-04-08 15:02:10,28.615525,77.210625,502.83,480.43,491.63,25.76,9.54,23.2,1
2026-04-08 15:02:11,28.61553,77.21063,489.2,482.31,485.76,26.21,9.66,24.64,1
2026-04-08 15:02:12,28.615535,77.210635,507.33,475.48,491.41,26.26,9.59,25.11,1
2026-04-08 15:02:13,28.61554,77.21064,505.63,474.22,489.93,26.04,9.63,25.8,1
2026-04-08 15:02:14,28.615545,77.210645,496.51,476.1,486.31,25.42,9.59,27.47,1
2026-04-08 15:02:15,28.61555,77.21065,504.11,488.12,496.12,26.26,9.52,27.75,1
2026-04-08 15:02:16,28.615555,77.210655,501.15,472.82,486.98,25.49,9.47,27.81,1
2026-04-08 15:02:17,28.61556,77.21066,505.16,473.53,489.34,26.36,9.45,28.51,1
2026-04-08 15:02:18,28.615565,77.210665,504.74,488.95,496.85,25.57,9.46,28.75,1
2026-04-08 15:02:19,28.61557,77.21067,503.74,480.86,492.3,26.18,9.53,30.12,1
2026-04-08 15:02:20,28.615575,77.210675,505.78,478.58,492.18,26.51,9.55,30.28,1
2026-04-08 15:02:21,28.61558,77.21068,498.43,487.98,493.2,26.13,9.51,32.27,1
2026-04-08 15:02:22,28.615585,77.210685,499.31,486.4,492.86,26.09,9.41,31.78,1
2026-04-08 15:02:23,28.61559,77.21069,506.57,477.06,491.81,25.75,9.44,32.78,1
2026-04-08 15:02:24,28.615595,77.210695,498.22,474.95,486.58,25.84,9.38,33.39,1
2026-04-08 15:02:25,28.6156,77.2107,502.4,483.39,492.89,26.31,9.4,34.25,1
2026-04-08 15:02:26,28.615605,77.210705,500.72,476.09,488.4,26.49,9.44,34.81,1
2026-04-08 15:02:27,28.61561,77.21071,504.75,470.23,487.49,26.22,9.29,37.11,1
2026-04-08 15:02:28,28.615615,77.210715,506.07,471.18,488.63,25.92,9.35,37.5,1
2026-04-08 15:02:29,28.61562,77.21072,500.75,464.79,482.77,26.76,9.29,38.46,1
2026-04-08 15:02:30,28.615625,77.210725,501.52,478.44,489.98,26.5,9.24,38.3,1
2026-04-08 15:02:31,28.61563,77.21073,492.69,466.1,479.39,26.05,9.35,39.24,1
2026-04-08 15:02:32,28.615635,77.210735,497.59,463.33,480.46,26.62,9.22,40.99,1
2026-04-08 15:02:33,28.61564,77.21074,499.11,472.91,486.01,26.14,9.33,41.04,1
2026-04-08 15:02:34,28.615645,77.210745,492.93,467.21,480.07,26.84,9.34,42.05,1
2026-04-08 15:02:35,28.61565,77.21075,494.97,464.56,479.76,26.77,9.2,42.16,1
2026-04-08 15:02:36,28.615655,77.210755,504.48,466.51,485.49,26.87,9.33,43.17,1
2026-04-08 15:02:37,28.61566,77.21076,488.65,477.61,483.13,26.38,9.24,43.37,1
2026-04-08 15:02:38,28.615665,77.210765,492.74,465.15,478.94,26.9,9.27,44.73,1
2026-04-08 15:02:39,28.61567,77.21077,502.78,466.27,484.53,26.98,9.21,46.36,1
2026-04-08 15:02:40,28.615675,77.210775,492.71,467.36,480.03,26.47,9.2,45.69,1
2026-04-08 15:02:41,28.61568,77.21078,505.47,471.36,488.41,26.87,9.09,47.49,1
2026-04-08 15:02:42,28.615685,77.210785,501.48,466.8,484.14,26.29,9.24,46.92,1
2026-04-08 15:02:43,28.61569,77.21079,490.83,459.68,475.26,26.84,9.07,49.44,1
2026-04-08 15:02:44,28.615695,77.210795,488.43,465.26,476.85,27.02,9.21,50.19,1
2026-04-08 15:02:45,28.6157,77.2108,503.55,457.14,480.34,26.65,9.08,49.04,1
2026-04-08 15:02:46,28.615705,77.210805,491.88,463.9,477.89,26.74,9.15,50.89,1
2026-04-08 15:02:47,28.61571,77.21081,497.85,461.54,479.7,26.9,8.97,52.44,1
2026-04-08 15:02:48,28.615715,77.210815,497.28,462.01,479.64,27.22,9.09,51.6,1
2026-04-08 15:02:49,28.61572,77.21082,501.16,466.58,483.87,27.2,9.12,52.76,1
2026-04-08 15:02:50,28.615725,77.210825,485.42,465.98,475.7,27.22,9.06,53.15,1
2026-04-08 15:02:51,28.61573,77.21083,485.59,464.29,474.94,27.33,8.98,54.94,1
2026-04-08 15:02:52,28.615735,77.210835,497.04,461.09,479.07,26.57,8.93,55.71,1
2026-04-08 15:02:53,28.61574,77.21084,486.91,457.99,472.45,27.05,8.96,55.43,1
2026-04-08 15:02:54,28.615745,77.210845,490.9,455.98,473.44,26.79,8.93,55.85,1
2026-04-08 15:02:55,28.61575,77.21085,485.95,461.07,473.51,27.21,9.03,58.08,1
2026-04-08 15:02:56,28.615755,77.210855,501.56,452.23,476.89,27.12,8.93,58.28,1
2026-04-08 15:02:57,28.61576,77.21086,501.17,455.94,478.56,27.15,8.9,59.19,1
2026-04-08 15:02:58,28.615765,77.210865,485.01,455.83,470.42,27.01,9.0,58.78,1
2026-04-08 15:02:59,28.61577,77.21087,501.65,464.57,483.11,26.85,8.94,61.21,1
2026-04-08 15:03:00,28.615775,77.210875,487.71,461.29,474.5,27.4,8.92,61.58,1
2026-04-08 15:03:01,28.61578,77.21088,487.05,461.37,474.21,27.76,8.93,61.74,1
2026-04-08 15:03:02,28.615785,77.210885,498.26,456.88,477.57,27.57,8.87,62.87,1
2026-04-08 15:03:03,28.61579,77.21089,491.8,445.83,468.82,27.38,8.84,63.5,1
2026-04-08 15:03:04,28.615795,77.210895,484.59,445.53,465.06,27.33,8.78,64.47,1
2026-04-08 15:03:05,28.6158,77.2109,491.75,451.59,471.67,27.31,8.87,65.01,1
2026-04-08 15:03:06,28.615805,77.210905,502.87,456.23,479.55,26.97,8.74,66.19,1
2026-04-08 15:03:07,28.61581,77.21091,489.69,450.71,470.2,27.62,8.83,67.38,1
2026-04-08 15:03:08,28.615815,77.210915,499.46,445.65,472.56,27.96,8.75,67.55,1
2026-04-08 15:03:09,28.61582,77.21092,503.01,446.22,474.62,27.24,8.84,68.46,1
2026-04-08 15:03:10,28.615825,77.210925,495.5,448.23,471.86,28.01,8.8,69.39,1
2026-04-08 15:03:11,28.61583,77.21093,499.66,457.71,478.69,27.32,8.75,69.79,1
2026-04-08 15:03:12,28.615835,77.210935,503.16,438.47,470.81,27.5,8.66,70.65,1
2026-04-08 15:03:13,28.61584,77.21094,486.27,442.36,464.31,27.55,8.7,71.27,1
2026-04-08 15:03:14,28.615845,77.210945,501.56,438.67,470.11,27.49,8.58,71.01,1
2026-04-08 15:03:15,28.61585,77.21095,496.1,453.14,474.62,27.4,8.6,72.24,1
2026-04-08 15:03:16,28.615855,77.210955,490.84,444.48,467.66,27.28,8.69,72.57,1
2026-04-08 15:03:17,28.61586,77.21096,497.32,448.62,472.97,28.04,8.54,73.01,1
2026-04-08 15:03:18,28.615865,77.210965,492.52,452.89,472.7,27.53,8.58,74.75,1
2026-04-08 15:03:19,28.61587,77.21097,492.42,435.96,464.19,27.48,8.52,74.52,1
2026-04-08 15:03:20,28.615875,77.210975,491.08,438.71,464.9,28.05,8.51,77.07,1
2026-04-08 15:03:21,28.61588,77.21098,484.87,437.18,461.02,28.01,8.66,76.78,1
2026-04-08 15:03:22,28.615885,77.210985,495.69,442.69,469.19,28.2,8.48,77.49,1
2026-04-08 15:03:23,28.61589,77.21099,484.25,433.02,458.63,27.98,8.47,79.36,1
2026-04-08 15:03:24,28.615895,77.210995,490.99,432.52,461.75,27.79,8.42,79.07,1
2026-04-08 15:03:25,28.6159,77.211,501.25,441.96,471.6,27.78,8.42,79.98,1
2026-04-08 15:03:26,28.615905,77.211005,496.29,432.7,464.5,28.22,8.48,81.47,1
2026-04-08 15:03:27,28.61591,77.21101,487.4,445.23,466.32,27.98,8.48,80.59,1
2026-04-08 15:03:28,28.615915,77.211015,493.89,442.27,468.08,27.95,8.55,82.35,1
2026-04-08 15:03:29,28.61592,77.21102,488.56,435.6,462.08,27.93,8.45,82.69,1
2026-04-08 15:03:30,28.615925,77.211025,487.46,436.08,461.77,27.81,8.42,84.7,1
2026-04-08 15:03:31,28.61593,77.21103,487.34,443.86,465.6,28.47,8.39,85.06,1
2026-04-08 15:03:32,28.615935,77.211035,496.54,426.3,461.42,27.86,8.45,85.5,1
2026-04-08 15:03:33,28.61594,77.21104,488.14,431.52,459.83,27.88,8.38,86.88,1
2026-04-08 15:03:34,28.615945,77.211045,491.62,426.01,458.82,28.29,8.41,86.39,1
2026-04-08 15:03:35,28.61595,77.21105,496.21,424.96,460.59,27.89,8.4,87.64,1
2026-04-08 15:03:36,28.615955,77.211055,483.4,424.67,454.03,28.82,8.37,89.24,1
2026-04-08 15:03:37,28.61596,77.21106,489.82,433.56,461.69,28.79,8.29,89.89,1
2026-04-08 15:03:38,28.615965,77.211065,483.78,435.23,459.5,28.6,8.26,90.09,1
2026-04-08 15:03:39,28.61597,77.21107,486.8,439.23,463.01,28.61,8.38,90.91,1
2026-04-08 15:03:40,28.615975,77.211075,483.55,428.72,456.13,28.78,8.2,92.18,1
2026-04-08 15:03:41,28.61598,77.21108,495.91,435.14,465.52,28.72,8.35,92.3,1
2026-04-08 15:03:42,28.615985,77.211085,492.1,422.53,457.32,28.81,8.32,92.5,1
2026-04-08 15:03:43,28.61599,77.21109,497.45,426.75,462.1,28.21,8.24,92.8,1
2026-04-08 15:03:44,28.615995,77.211095,484.19,424.87,454.53,28.15,8.3,93.99,1
2026-04-08 15:03:45,28.616,77.2111,493.64,426.81,460.22,28.98,8.22,95.64,1
2026-04-08 15:03:46,28.616005,77.211105,491.75,418.69,455.22,28.48,8.27,96.12,1
2026-04-08 15:03:47,28.61601,77.21111,492.26,427.93,460.1,29.13,8.26,97.26,1
2026-04-08 15:03:48,28.616015,77.211115,496.32,423.92,460.12,28.94,8.19,98.17,1
2026-04-08 15:03:49,28.61602,77.21112,499.75,419.32,459.54,28.93,8.18,98.5,1
2026-04-08 15:03:50,28.616025,77.211125,489.82,433.15,461.49,28.51,8.06,99.57,1
2026-04-08 15:03:51,28.61603,77.21113,496.63,426.67,461.65,28.58,8.16,99.26,1
2026-04-08 15:03:52,28.616035,77.211135,483.72,417.72,450.72,28.8,8.1,99.72,1
2026-04-08 15:03:53,28.61604,77.21114,481.7,429.03,455.36,28.93,8.15,100.62,1
2026-04-08 15:03:54,28.616045,77.211145,499.78,428.21,463.99,28.88,8.03,101.36,1
2026-04-08 15:03:55,28.61605,77.21115,492.41,431.59,462.0,28.66,8.03,103.21,1
2026-04-08 15:03:56,28.616055,77.211155,488.11,415.02,451.57,28.53,7.95,103.73,1
2026-04-08 15:03:57,28.61606,77.21116,482.64,412.78,447.71,28.77,7.92,104.36,1
2026-04-08 15:03:58,28.616065,77.211165,491.57,412.7,452.14,28.87,7.93,103.84,1
2026-04-08 15:03:59,28.61607,77.21117,488.1,420.73,454.41,28.82,8.03,104.77,1
2026-04-08 15:04:00,28.616075,77.211175,490.01,415.87,452.94,29.28,8.07,106.95,1
2026-04-08 15:04:01,28.61608,77.21118,493.01,425.37,459.19,29.1,7.88,106.03,1
2026-04-08 15:04:02,28.616085,77.211185,481.8,418.72,450.26,28.62,8.02,106.82,1
2026-04-08 15:04:03,28.61609,77.21119,488.65,414.04,451.34,29.47,7.86,108.42,1
2026-04-08 15:04:04,28.616095,77.211195,489.51,424.65,457.08,29.2,7.92,108.34,1
2026-04-08 15:04:05,28.6161,77.2112,498.27,409.58,453.93,29.1,8.0,109.8,1
2026-04-08 15:04:06,28.616105,77.211205,482.15,411.36,446.75,29.44,7.8,110.16,1
2026-04-08 15:04:07,28.61611,77.21121,491.96,417.48,454.72,29.17,7.87,110.98,1
2026-04-08 15:04:08,28.616115,77.211215,492.13,412.37,452.25,29.13,7.83,112.09,1
2026-04-08 15:04:09,28.61612,77.21122,480.16,411.03,445.6,29.57,7.8,113.59,1
2026-04-08 15:04:10,28.616125,77.211225,497.96,409.85,453.91,29.28,7.87,113.32,1
2026-04-08 15:04:11,28.61613,77.21123,485.73,415.92,450.83,29.38,7.8,114.04,1
2026-04-08 15:04:12,28.616135,77.211235,489.01,415.03,452.02,29.9,7.81,115.21,1
2026-04-08 15:04:13,28.61614,77.21124,485.74,415.41,450.58,29.26,7.79,115.27,1
2026-04-08 15:04:14,28.616145,77.211245,480.95,418.98,449.96,29.66,7.67,116.26,1
2026-04-08 15:04:15,28.61615,77.21125,483.44,418.02,450.73,29.19,7.75,117.4,1
2026-04-08 15:04:16,28.616155,77.211255,496.95,409.31,453.13,29.18,7.66,119.21,1
2026-04-08 15:04:17,28.61616,77.21126,484.8,412.47,448.64,30.0,7.74,119.41,1
2026-04-08 15:04:18,28.616165,77.211265,479.0,404.15,441.57,29.16,7.73,119.05,1
2026-04-08 15:04:19,28.61617,77.21127,494.21,414.53,454.37,29.74,7.68,120.65,1
2026-04-08 15:04:20,28.616175,77.211275,491.57,411.88,451.73,29.3,7.67,121.98,1
2026-04-08 15:04:21,28.61618,77.21128,485.02,400.57,442.79,29.47,7.7,121.57,1
2026-04-08 15:04:22,28.616185,77.211285,495.89,403.6,449.75,30.15,7.67,123.41,1
2026-04-08 15:04:23,28.61619,77.21129,494.86,398.85,446.85,29.77,7.69,123.98,1
2026-04-08 15:04:24,28.616195,77.211295,483.26,397.9,440.58,30.06,7.63,124.95,1
2026-04-08 15:04:25,28.6162,77.2113,488.73,406.07,447.4,29.5,7.63,124.43,1
2026-04-08 15:04:26,28.616205,77.211305,480.68,401.62,441.15,30.13,7.64,125.19,1
2026-04-08 15:04:27,28.61621,77.21131,480.71,408.24,444.48,30.0,7.49,125.59,1
2026-04-08 15:04:28,28.616215,77.211315,493.19,402.37,447.78,30.17,7.64,128.01,1
2026-04-08 15:04:29,28.61622,77.21132,487.75,395.56,441.65,29.5,7.48,128.89,1
2026-04-08 15:04:30,28.616225,77.211325,494.62,400.31,447.46,30.11,7.5,127.87,1
2026-04-08 15:04:31,28.61623,77.21133,494.26,399.41,446.84,29.57,7.59,128.79,1
2026-04-08 15:04:32,28.616235,77.211335,478.39,393.13,435.76,29.66,7.56,130.86,1
2026-04-08 15:04:33,28.61624,77.21134,481.62,392.44,437.03,30.07,7.47,131.69,1
2026-04-08 15:04:34,28.616245,77.211345,494.94,389.72,442.33,29.63,7.38,131.8,1
2026-04-08 15:04:35,28.61625,77.21135,491.9,390.17,441.03,30.29,7.45,133.13,1
2026-04-08 15:04:36,28.616255,77.211355,478.62,397.38,438.0,30.21,7.47,133.18,1
2026-04-08 15:04:37,28.61626,77.21136,483.21,394.57,438.89,29.78,7.42,134.7,1
2026-04-08 15:04:38,28.616265,77.211365,493.56,401.0,447.28,30.55,7.5,135.71,1
2026-04-08 15:04:39,28.61627,77.21137,478.97,394.18,436.58,29.9,7.38,135.9,1
2026-04-08 15:04:40,28.616275,77.211375,491.93,395.53,443.73,29.81,7.41,136.77,1
2026-04-08 15:04:41,28.61628,77.21138,491.92,400.0,445.96,29.84,7.33,137.38,1
2026-04-08 15:04:42,28.616285,77.211385,496.0,398.93,447.47,30.79,7.35,138.72,1
2026-04-08 15:04:43,28.61629,77.21139,492.67,394.24,443.45,30.25,7.36,138.57,1
2026-04-08 15:04:44,28.616295,77.211395,489.73,382.63,436.18,30.46,7.22,138.72,1
2026-04-08 15:04:45,28.6163,77.2114,487.08,392.32,439.7,30.37,7.37,140.15,1
2026-04-08 15:04:46,28.616305,77.211405,478.91,395.77,437.34,30.34,7.32,141.22,1
2026-04-08 15:04:47,28.61631,77.21141,488.99,398.56,443.78,30.2,7.33,140.9,1
2026-04-08 15:04:48,28.616315,77.211415,489.8,384.97,437.39,30.72,7.32,143.06,1
2026-04-08 15:04:49,28.61632,77.21142,488.13,389.44,438.78,30.73,7.2,142.77,1
2026-04-08 15:04:50,28.616325,77.211425,485.29,379.7,432.49,31.04,7.22,143.93,1
2026-04-08 15:04:51,28.61633,77.21143,495.96,378.81,437.39,30.66,7.25,145.2,1
2026-04-08 15:04:52,28.616335,77.211435,492.83,385.34,439.08,30.55,7.11,144.83,1
2026-04-08 15:04:53,28.61634,77.21144,484.57,392.29,438.43,30.58,7.26,145.57,1
2026-04-08 15:04:54,28.616345,77.211445,484.16,380.83,432.49,30.94,7.1,147.6,1
2026-04-08 15:04:55,28.61635,77.21145,476.47,393.85,435.16,31.02,7.12,147.11,1
2026-04-08 15:04:56,28.616355,77.211455,480.09,383.04,431.57,30.36,7.05,148.03,1
2026-04-08 15:04:57,28.61636,77.21146,488.81,378.64,433.72,30.42,7.1,149.21,1
2026-04-08 15:04:58,28.616365,77.211465,480.13,379.24,429.68,31.26,7.16,149.48,1
2026-04-08 15:04:59,28.61637,77.21147,485.17,380.18,432.68,31.22,7.04,149.8,1
2026-04-08 15:05:00,28.616375,77.211475,488.56,380.71,434.64,30.89,7.09,151.72,1
2026-04-08 15:05:01,28.61638,77.21148,475.33,391.57,433.45,30.63,6.99,151.81,1
2026-04-08 15:05:02,28.616385,77.211485,491.69,387.23,439.46,30.96,7.0,152.8,1
2026-04-08 15:05:03,28.61639,77.21149,476.28,377.58,426.93,31.2,7.07,153.72,1
2026-04-08 15:05:04,28.616395,77.211495,482.56,378.92,430.74,31.38,6.98,153.44,1
2026-04-08 15:05:05,28.6164,77.2115,509.24,505.25,507.25,25.24,9.95,5.75,0
2026-04-08 15:05:06,28.616405,77.211505,506.57,502.7,504.63,25.3,9.95,4.11,0
2026-04-08 15:05:07,28.61641,77.21151,509.22,501.03,505.13,24.66,10.01,4.33,0
2026-04-08 15:05:08,28.616415,77.211515,503.37,495.02,499.2,25.46,10.06,4.66,0
2026-04-08 15:05:09,28.61642,77.21152,503.14,498.55,500.84,24.54,10.01,4.25,0
2026-04-08 15:05:10,28.616425,77.211525,503.02,492.59,497.81,24.54,10.05,4.97,0
2026-04-08 15:05:11,28.61643,77.21153,509.83,504.64,507.24,25.04,10.01,5.71,0
2026-04-08 15:05:12,28.616435,77.211535,498.46,500.92,499.69,24.84,9.91,4.71,0
2026-04-08 15:05:13,28.61644,77.21154,493.01,508.31,500.66,25.44,9.97,4.11,0
2026-04-08 15:05:14,28.616445,77.211545,500.43,501.48,500.96,24.69,10.03,5.06,0
2026-04-08 15:05:15,28.61645,77.21155,496.92,509.75,503.33,25.42,9.94,4.25,0
2026-04-08 15:05:16,28.616455,77.211555,503.24,500.17,501.71,24.73,9.94,4.04,0
2026-04-08 15:05:17,28.61646,77.21156,508.39,506.06,507.22,25.13,9.91,5.37,0
2026-04-08 15:05:18,28.616465,77.211565,497.78,491.81,494.79,25.26,10.02,5.31,0
2026-04-08 15:05:19,28.61647,77.21157,505.34,507.62,506.48,25.45,9.92,4.57,0
2026-04-08 15:05:20,28.616475,77.211575,490.85,491.28,491.07,24.57,9.93,4.39,0
2026-04-08 15:05:21,28.61648,77.21158,503.27,495.41,499.34,24.54,9.95,4.5,0
2026-04-08 15:05:22,28.616485,77.211585,492.68,504.54,498.61,25.0,10.06,5.39,0
2026-04-08 15:05:23,28.61649,77.21159,505.02,509.61,507.31,25.34,10.02,5.1,0
2026-04-08 15:05:24,28.616495,77.211595,492.26,500.89,496.58,24.96,10.01,5.23,0
2026-04-08 15:05:25,28.6165,77.2116,509.77,505.93,507.85,25.49,9.9,5.8,0
2026-04-08 15:05:26,28.616505,77.211605,507.66,491.23,499.44,25.49,10.04,5.52,0
2026-04-08 15:05:27,28.61651,77.21161,497.2,507.35,502.28,25.08,10.05,5.13,0
2026-04-08 15:05:28,28.616515,77.211615,502.88,506.75,504.82,25.15,10.0,4.05,0
2026-04-08 15:05:29,28.61652,77.21162,503.42,492.15,497.79,25.11,10.02,4.25,0
2026-04-08 15:05:30,28.616525,77.211625,494.36,502.95,498.66,25.43,10.02,6.0,0
2026-04-08 15:05:31,28.61653,77.21163,498.63,501.16,499.89,25.16,9.93,5.22,0
2026-04-08 15:05:32,28.616535,77.211635,508.04,500.02,504.03,24.95,10.1,4.36,0
2026-04-08 15:05:33,28.61654,77.21164,504.96,497.54,501.25,24.62,10.03,4.54,0
2026-04-08 15:05:34,28.616545,77.211645,500.73,499.11,499.92,25.36,10.05,5.26,0
2026-04-08 15:05:35,28.61655,77.21165,494.54,508.86,501.7,24.77,9.94,4.33,0
2026-04-08 15:05:36,28.616555,77.211655,495.24,504.19,499.71,24.82,9.98,5.67,0
2026-04-08 15:05:37,28.61656,77.21166,493.14,499.56,496.35,24.75,10.05,4.92,0
2026-04-08 15:05:38,28.616565,77.211665,500.87,508.13,504.5,24.72,9.92,5.99,0
2026-04-08 15:05:39,28.61657,77.21167,500.96,499.19,500.07,24.59,10.08,4.73,0
2026-04-08 15:05:40,28.616575,77.211675,491.4,506.48,498.94,25.28,10.07,5.71,0
2026-04-08 15:05:41,28.61658,77.21168,490.39,496.19,493.29,24.59,9.92,6.0,0
2026-04-08 15:05:42,28.616585,77.211685,492.42,495.91,494.16,25.49,10.04,5.61,0
2026-04-08 15:05:43,28.61659,77.21169,502.35,508.61,505.48,25.35,9.92,5.69,0
2026-04-08 15:05:44,28.616595,77.211695,492.42,495.85,494.14,25.2,9.98,5.78,0
2026-04-08 15:05:45,28.6166,77.2117,500.82,490.85,495.83,24.82,10.03,5.86,0
2026-04-08 15:05:46,28.616605,77.211705,496.84,493.14,494.99,25.4,9.98,5.88,0
2026-04-08 15:05:47,28.61661,77.21171,491.92,504.89,498.4,25.23,10.07,4.63,0
2026-04-08 15:05:48,28.616615,77.211715,509.58,509.76,509.67,24.55,9.91,4.35,0
2026-04-08 15:05:49,28.61662,77.21172,508.87,504.32,506.59,24.72,9.91,5.93,0
2026-04-08 15:05:50,28.616625,77.211725,492.28,490.33,491.3,24.56,9.91,5.97,0
2026-04-08 15:05:51,28.61663,77.21173,503.29,501.44,502.36,25.25,10.03,4.9,0
2026-04-08 15:05:52,28.616635,77.211735,508.57,490.6,499.58,25.5,9.92,5.96,0
2026-04-08 15:05:53,28.61664,77.21174,502.28,498.6,500.44,25.36,10.0,5.15,0
2026-04-08 15:05:54,28.616645,77.211745,500.35,505.67,503.01,25.32,10.08,5.43,0
2026-04-08 15:05:55,28.61665,77.21175,498.44,491.28,494.86,25.32,9.91,5.61,0
2026-04-08 15:05:56,28.616655,77.211755,506.87,508.09,507.48,25.03,9.99,5.09,0
2026-04-08 15:05:57,28.61666,77.21176,504.57,493.32,498.94,25.17,9.91,4.83,0
2026-04-08 15:05:58,28.616665,77.211765,493.03,505.11,499.07,25.4,10.05,4.73,0
2026-04-08 15:05:59,28.61667,77.21177,508.19,499.48,503.83,25.37,10.03,4.1,0
2026-04-08 15:06:00,28.616675,77.211775,493.05,493.38,493.21,25.37,10.08,4.92,0
2026-04-08 15:06:01,28.61668,77.21178,507.34,491.34,499.34,24.63,10.03,5.81,0
2026-04-08 15:06:02,28.616685,77.211785,492.91,496.91,494.91,24.74,10.0,4.87,0
2026-04-08 15:06:03,28.61669,77.21179,498.99,505.26,502.12,24.57,10.02,4.35,0
2026-04-08 15:06:04,28.616695,77.211795,497.79,508.22,503.0,25.23,10.09,4.17,0
2026-04-08 15:06:05,28.6167,77.2118,505.63,503.53,504.58,25.02,9.94,5.21,0
2026-04-08 15:06:06,28.616705,77.211805,503.46,496.72,500.09,25.46,10.01,5.79,0
2026-04-08 15:06:07,28.61671,77.21181,498.54,508.38,503.46,24.74,10.0,4.25,0
2026-04-08 15:06:08,28.616715,77.211815,504.82,509.2,507.01,25.28,9.91,4.17,0
